"Name","Notes","User","Tags","Created","Runtime","Sweep","_attn_implementation_autoset","_name_or_path","accelerator_config.even_batches","accelerator_config.non_blocking","accelerator_config.split_batches","accelerator_config.use_seedable_sampler","adafactor","adam_beta1","adam_beta2","adam_epsilon","add_cross_attention","architectures","attention_probs_dropout_prob","auto_find_batch_size","average_tokens_across_devices","batch_eval_metrics","bf16","bf16_full_eval","bos_token_id","chunk_size_feed_forward","classifier_dropout","d_ff","d_kv","d_model","dataloader_drop_last","dataloader_num_workers","dataloader_persistent_workers","dataloader_pin_memory","ddp_timeout","debug","decoder_start_token_id","dense_act_fn","directionality","disable_tqdm","diversity_penalty","do_eval","do_predict","do_sample","do_train","dropout_rate","dtype","early_stopping","encoder_no_repeat_ngram_size","eos_token_id","eval_delay","eval_do_concat_batches","eval_on_start","eval_strategy","eval_use_gather_object","feed_forward_proj","fp16","fp16_backend","fp16_full_eval","fp16_opt_level","fsdp","fsdp_config.min_num_params","fsdp_config.xla","fsdp_config.xla_fsdp_grad_ckpt","fsdp_config.xla_fsdp_v2","fsdp_min_num_params","full_determinism","generation_max_length","generation_num_beams","gradient_accumulation_steps","gradient_checkpointing","greater_is_better","group_by_length","half_precision_backend","hidden_act","hidden_dropout_prob","hidden_size","hub_always_push","hub_strategy","hub_token","id2label.0","id2label.1","id2label.2","id2label.3","id2label.4","id2label.5","id2label.6","id2label.7","id2label.8","id2label.9","ignore_data_skip","include_for_metrics","include_inputs_for_metrics","include_num_input_tokens_seen","include_tokens_per_second","initializer_factor","initializer_range","intermediate_size","is_decoder","is_encoder_decoder","is_gated_act","jit_mode_eval","label2id.Anger","label2id.Anticipation","label2id.Disgust","label2id.Fear","label2id.Joy","label2id.LABEL_0","label2id.LABEL_1","label2id.LABEL_2","label2id.LABEL_3","label2id.LABEL_4","label2id.LABEL_5","label2id.LABEL_6","label2id.LABEL_7","label2id.LABEL_8","label2id.LABEL_9","label2id.Love","label2id.Neutral","label2id.Sadness","label2id.Surprise","label2id.Trust","label_smoothing_factor","layer_norm_eps","layer_norm_epsilon","learning_rate","length_column_name","length_penalty","load_best_model_at_end","local_rank","log_level","log_level_replica","log_on_each_node","logging_dir","logging_first_step","logging_nan_inf_filter","logging_steps","logging_strategy","lr_scheduler_type","max_grad_norm","max_length","max_position_embeddings","max_steps","metric_for_best_model","min_length","model/num_parameters","model_type","mp_parameters","no_cuda","no_repeat_ngram_size","num_attention_heads","num_beam_groups","num_beams","num_decoder_layers","num_heads","num_hidden_layers","num_layers","num_return_sequences","num_train_epochs","optim","output_attentions","output_dir","output_hidden_states","output_past","output_scores","overwrite_output_dir","pad_token_id","past_index","peft_config.default.base_model_name_or_path","peft_config.default.bias","peft_config.default.fan_in_fan_out","peft_config.default.inference_mode","peft_config.default.init_lora_weights","peft_config.default.lora_alpha","peft_config.default.lora_bias","peft_config.default.lora_dropout","peft_config.default.megatron_core","peft_config.default.modules_to_save","peft_config.default.peft_type","peft_config.default.r","peft_config.default.runtime_config.ephemeral_gpu_offload","peft_config.default.target_modules","peft_config.default.task_type","peft_config.default.use_dora","peft_config.default.use_rslora","per_device_eval_batch_size","per_device_train_batch_size","pooler_fc_size","pooler_num_attention_heads","pooler_num_fc_layers","pooler_size_per_head","pooler_type","position_embedding_type","predict_with_generate","prediction_loss_only","problem_type","push_to_hub","push_to_hub_token","ray_scope","relative_attention_max_distance","relative_attention_num_buckets","remove_invalid_values","remove_unused_columns","repetition_penalty","report_to","restore_callback_states_from_checkpoint","return_dict","return_dict_in_generate","run_name","save_on_each_node","save_only_model","save_safetensors","save_steps","save_strategy","save_total_limit","seed","skip_memory_metrics","sortish_sampler","temperature","tf_legacy_loss","tie_encoder_decoder","tie_word_embeddings","top_k","top_p","torch_compile","torch_dtype","torchscript","tp_size","tpu_metrics_debug","transformers_version","type_vocab_size","typical_p","use_bfloat16","use_cache","use_cpu","use_ipex","use_legacy_prediction_loop","use_liger_kernel","use_mps_device","vocab_size","warmup_ratio","warmup_steps","weight_decay","eval/accuracy","eval/f1","eval/loss","eval/macro_f1","eval/micro_f1","eval/runtime","eval/samples_per_second","eval/steps_per_second","test/eval_macro_f1","test/f1","test/loss","test/macro_f1","test/runtime","test/samples_per_second","test/steps_per_second","total_flos","train/epoch","train/global_step","train/grad_norm","train/learning_rate","train/loss","train_loss","train_runtime","train_samples_per_second","train_steps_per_second","test/accuracy"
"def_finetune_clean","-","","","2025-08-11T14:16:30.000Z","61","","","m-polignano-uniba/bert_uncased_L-12_H-768_A-12_italian_alb3rt0","true","false","false","true","false","0.9","0.999","1e-8","false","[""BertForMaskedLM""]","0.1","false","false","false","true","false","","0","","","","","false","2","false","true","1800","[]","","","bidi","false","0","true","false","false","false","","","false","0","","0","true","false","epoch","false","","false","auto","false","O1","[]","0","false","false","false","0","false","","","2","false","true","false","auto","gelu","0.1","768","false","every_save","<HUB_TOKEN>","Anger","Anticipation","Fear","Joy","Love","Neutral","Sadness","Surprise","Trust","","false","[]","false","false","false","","0.02","3072","false","false","","false","0","1","","2","3","","","","","","","","","","","4","5","6","7","8","0.02","1e-12","","0.00002","length","1","true","0","passive","warning","true","/content/models/alberto_finetuned/runs/Aug11_14-16-28_6aebea8dc2a9","true","true","25","steps","cosine","1","20","512","-1","macro_f1","0","184356873","bert","","false","0","12","1","1","","","12","","1","8","adamw_torch","false","/content/models/alberto_finetuned","false","","false","false","0","-1","","","","","","","","","","","","","","","","","","8","8","768","12","3","128","first_token_transform","absolute","","false","","false","<PUSH_TO_HUB_TOKEN>","last","","","false","true","1","[""wandb""]","false","true","false","def_finetune_clean","false","false","true","500","epoch","2","42","true","","1","false","false","true","50","1","false","float32","false","","false","4.55.0","2","1","false","true","false","false","false","false","false","128006","0.06","0","0.01","","","","","","","","","","","","","","","","","0.29282576866764276","100","5.635433673858643","0.000012","1.8938","","","","",""
"def_finetune_clean","-","","","2025-08-10T17:32:48.000Z","1831","","","Musixmatch/umberto-commoncrawl-cased-v1","true","false","false","true","false","0.9","0.999","1e-8","false","[""CamembertForMaskedLM""]","0.1","false","false","false","true","false","5","0","","","","","false","2","false","true","1800","[]","","","","false","0","true","false","false","false","","","false","0","6","0","true","false","epoch","false","","false","auto","false","O1","[]","0","false","false","false","0","false","","","2","false","true","false","auto","gelu","0.1","768","false","every_save","<HUB_TOKEN>","Anger","Anticipation","Fear","Joy","Love","Neutral","Sadness","Surprise","Trust","","false","[]","false","false","false","","0.02","3072","false","false","","false","0","1","","2","3","","","","","","","","","","","4","5","6","7","8","0.04","0.00001","","0.000025","length","1","true","0","passive","warning","true","/content/models/alberto_finetuned/runs/Aug10_17-32-45_0b19492cdb78","true","true","25","steps","cosine","1","20","514","-1","macro_f1","0","110633481","camembert","","false","0","12","1","1","","","12","","1","8","adamw_torch","false","/content/models/alberto_finetuned","false","true","false","false","1","-1","","","","","","","","","","","","","","","","","","8","8","","","","","","absolute","","false","","false","<PUSH_TO_HUB_TOKEN>","last","","","false","true","1","[""wandb""]","false","true","false","def_finetune_clean","false","false","true","500","epoch","2","42","true","","1","false","false","true","50","1","false","float32","false","","false","4.55.0","1","1","false","true","false","false","false","false","false","32011","0.06","0","0.01","0.7631241997439181","","0.9440696239471436","0.6579949672536124","","3.9342","198.514","24.91","","","","","","","","876986276684958","6","2052","9.93573760986328","0.0000041517709471439265","0.4637","0.9668411596825248","824.3008","53","3.319",""
"def_finetune_clean","-","","","2025-08-10T17:15:38.000Z","991","","","Musixmatch/umberto-commoncrawl-cased-v1","true","false","false","true","false","0.9","0.999","1e-8","false","[""CamembertForMaskedLM""]","0.1","false","false","false","true","false","5","0","","","","","false","2","false","true","1800","[]","","","","false","0","true","false","false","false","","","false","0","6","0","true","false","epoch","false","","false","auto","false","O1","[]","0","false","false","false","0","false","","","2","false","true","false","auto","gelu","0.1","768","false","every_save","<HUB_TOKEN>","Anger","Anticipation","Fear","Joy","Love","Neutral","Sadness","Surprise","Trust","","false","[]","false","false","false","","0.02","3072","false","false","","false","0","1","","2","3","","","","","","","","","","","4","5","6","7","8","0.04","0.00001","","0.000025","length","1","true","0","passive","warning","true","/content/models/alberto_finetuned/runs/Aug10_17-15-35_52583c371bc5","true","true","25","steps","cosine","1","20","514","-1","macro_f1","0","110633481","camembert","","false","0","12","1","1","","","12","","1","8","adamw_torch","false","/content/models/alberto_finetuned","false","true","false","false","1","-1","","","","","","","","","","","","","","","","","","8","8","","","","","","absolute","","false","","false","<PUSH_TO_HUB_TOKEN>","last","","","false","true","1","[""wandb""]","false","true","false","def_finetune_clean","false","false","true","500","epoch","2","42","true","","1","false","false","true","50","1","false","float32","false","","false","4.55.0","1","1","false","true","false","false","false","false","false","32011","0.06","0","0.01","0.7797695262483995","","0.9568091630935668","0.6797019960917569","","4.2292","184.668","23.172","","","","","","","","1102961486050182","8","2736","11.567954063415527","1.3437866433138602e-9","0.3568","0.847585034213568","888.227","49.186","3.08",""
"def_finetune_clean","-","","","2025-08-10T16:56:23.000Z","1081","","","m-polignano-uniba/bert_uncased_L-12_H-768_A-12_italian_alb3rt0","true","false","false","true","false","0.9","0.999","1e-8","false","[""BertForMaskedLM""]","0.1","false","false","false","true","false","","0","","","","","false","2","false","true","1800","[]","","","bidi","false","0","true","false","false","false","","","false","0","","0","true","false","epoch","false","","false","auto","false","O1","[]","0","false","false","false","0","false","","","2","false","true","false","auto","gelu","0.1","768","false","every_save","<HUB_TOKEN>","Anger","Anticipation","Fear","Joy","Love","Neutral","Sadness","Surprise","Trust","","false","[]","false","false","false","","0.02","3072","false","false","","false","0","1","","2","3","","","","","","","","","","","4","5","6","7","8","0.04","1e-12","","0.000025","length","1","true","0","passive","warning","true","/content/models/alberto_finetuned/runs/Aug10_16-56-19_3a6291c075b1","true","true","25","steps","cosine","1","20","512","-1","macro_f1","0","184356873","bert","","false","0","12","1","1","","","12","","1","8","adamw_torch","false","/content/models/alberto_finetuned","false","","false","false","0","-1","","","","","","","","","","","","","","","","","","8","8","768","12","3","128","first_token_transform","absolute","","false","","false","<PUSH_TO_HUB_TOKEN>","last","","","false","true","1","[""wandb""]","false","true","false","def_finetune_clean","false","false","true","500","epoch","2","42","true","","1","false","false","true","50","1","false","float32","false","","false","4.55.0","2","1","false","true","false","false","false","false","false","128006","0.06","0","0.01","0.7912932138284251","","1.0039448738098145","0.7044135553762125","","4.5058","173.331","21.75","","","","","","","","806864315197248","7","2394","0.2213691622018814","0.000001203094724300001","0.2833","0.6672914028167725","905.64","48.24","3.021",""
"def_finetune_clean","-","","","2025-08-10T16:37:29.000Z","1073","","","m-polignano-uniba/bert_uncased_L-12_H-768_A-12_italian_alb3rt0","true","false","false","true","false","0.9","0.999","1e-8","false","[""BertForMaskedLM""]","0.1","false","false","false","true","false","","0","","","","","false","2","false","true","1800","[]","","","bidi","false","0","true","false","false","false","","","false","0","","0","true","false","epoch","false","","false","auto","false","O1","[]","0","false","false","false","0","false","","","2","false","true","false","auto","gelu","0.1","768","false","every_save","<HUB_TOKEN>","Anger","Anticipation","Fear","Joy","Love","Neutral","Sadness","Surprise","Trust","","false","[]","false","false","false","","0.02","3072","false","false","","false","0","1","","2","3","","","","","","","","","","","4","5","6","7","8","0.04","1e-12","","0.000025","length","1","true","0","passive","warning","true","/content/models/alberto_finetuned/runs/Aug10_16-37-27_0336b74cc990","true","true","25","steps","cosine","1","20","512","-1","macro_f1","0","184356873","bert","","false","0","12","1","1","","","12","","1","8","adamw_torch","false","/content/models/alberto_finetuned","false","","false","false","0","-1","","","","","","","","","","","","","","","","","","8","8","768","12","3","128","first_token_transform","absolute","","false","","false","<PUSH_TO_HUB_TOKEN>","last","","","false","true","1","[""wandb""]","false","true","false","def_finetune_clean","false","false","true","500","epoch","2","42","true","","1","false","false","true","50","1","false","float32","false","","false","4.55.0","2","1","false","true","false","false","false","false","false","128006","0.06","0","0.01","0.7618437900128041","","0.9206404089927672","0.6742656078833467","","4.0443","193.111","24.232","","","","","","","","487044547383834","4","1368","19.502338409423828","0.000014046357323296329","0.5222","0.9344338081036396","567.9947","76.916","4.817",""
"vivid-field-52","-","","","2025-08-10T15:24:46.000Z","2269","","","/content/models/alberto_finetuned","true","false","false","true","false","0.9","0.999","1e-8","false","[""BertForSequenceClassification""]","0.1","false","false","false","false","false","","0","","","","","false","0","false","true","1800","[]","","","bidi","false","0","true","false","false","false","","","false","0","","0","true","false","epoch","false","","true","auto","false","O1","[]","0","false","false","false","0","false","","","2","false","true","false","auto","gelu","0.1","768","false","every_save","<HUB_TOKEN>","Anger","Anticipation","Fear","Joy","Love","Neutral","Sadness","Surprise","Trust","","false","[]","false","false","false","","0.02","3072","false","false","","false","0","1","","2","3","","","","","","","","","","","4","5","6","7","8","0.03","1e-12","","0.00003","length","1","true","0","passive","warning","true","/content/models/alberto_finetuned_vdg/runs/Aug10_15-24-21_4d2426eb4171","false","true","20","steps","cosine","1","20","512","-1","macro_f1","0","184356873","bert","","false","0","12","1","1","","","12","","1","6","adamw_torch","false","/content/models/alberto_finetuned_vdg","false","","false","false","0","-1","","","","","","","","","","","","","","","","","","8","8","768","12","3","128","first_token_transform","absolute","","false","","false","<PUSH_TO_HUB_TOKEN>","last","","","false","true","1","[""tensorboard"",""wandb""]","false","true","false","","false","false","true","500","epoch","","42","true","","1","false","false","true","50","1","false","float32","false","","false","4.55.0","2","1","false","true","false","false","false","false","false","128006","0.05","0","0.02","","","0.927218496799469","0.7215764303086188","","0.2549","423.75","54.93","","","","","","","","69899433660936","6","138","5.1212005615234375","0.0000015303777445861857","0.4752","0.7427880211152892","290.6607","7.493","0.475",""
"stilted-meadow-51","-","","","2025-08-08T16:37:25.000Z","2236","","","m-polignano-uniba/bert_uncased_L-12_H-768_A-12_italian_alb3rt0","true","false","false","true","false","0.9","0.999","1e-8","false","[""BertForMaskedLM""]","0.1","false","false","false","false","false","","0","","","","","false","0","false","true","1800","[]","","","bidi","false","0","true","false","false","false","","","false","0","","0","true","false","epoch","false","","false","auto","false","O1","[]","0","false","false","false","0","false","","","1","false","true","false","auto","gelu","0.1","768","false","every_save","<HUB_TOKEN>","Anger","Anticipation","Fear","Joy","Love","Neutral","Sadness","Surprise","Trust","","false","[]","false","false","false","","0.02","3072","false","false","","false","0","1","","2","3","","","","","","","","","","","4","5","6","7","8","0.03","1e-12","","0.00003","length","1","true","0","passive","warning","true","/content/alberto_finetuned_os/runs/Aug08_16-37-24_983cff3a8295","false","true","500","steps","cosine","1","20","512","-1","macro_f1","0","184356873","bert","","false","0","12","1","1","","","12","","1","6","adamw_torch","false","/content/alberto_finetuned_os","false","","false","false","0","-1","","","","","","","","","","","","","","","","","","8","8","768","12","3","128","first_token_transform","absolute","","false","","false","<PUSH_TO_HUB_TOKEN>","last","","","false","true","1","[""tensorboard"",""wandb""]","false","true","false","","false","false","true","500","epoch","","42","true","","1","false","false","true","50","1","false","float32","false","","false","4.55.0","2","1","false","true","false","false","false","false","false","128006","0.05","0","0.02","","","1.127015471458435","0.7025722204670055","","2.4067","324.512","40.72","","","","","","","","1087315158830472","4","5628","20.585275650024418","0.000008913448651722994","0.2668","0.6418730173876884","496.5985","65.981","17",""
"/content/alberto_finetuned_os","-","","","2025-08-08T16:21:56.000Z","856","","","m-polignano-uniba/bert_uncased_L-12_H-768_A-12_italian_alb3rt0","true","false","false","true","false","0.9","0.999","1e-8","false","[""BertForMaskedLM""]","0.1","false","false","false","false","false","","0","","","","","false","0","false","true","1800","[]","","","bidi","false","0","true","false","false","false","","","false","0","","0","true","false","epoch","false","","false","auto","false","O1","[]","0","false","false","false","0","false","","","1","false","true","false","auto","gelu","0.1","768","false","every_save","<HUB_TOKEN>","Anger","Anticipation","Fear","Joy","Love","Neutral","Sadness","Surprise","Trust","","false","[]","false","false","false","","0.02","3072","false","false","","false","0","1","","2","3","","","","","","","","","","","4","5","6","7","8","0.03","1e-12","","0.00003","length","1","true","0","passive","warning","true","/content/alberto_finetuned_os/runs/Aug08_16-21-52_c8b6d125f283","false","true","500","steps","cosine","1","20","512","-1","macro_f1","0","184356873","bert","","false","0","12","1","1","","","12","","1","6","adamw_torch","false","/content/alberto_finetuned_os","false","","false","false","0","-1","","","","","","","","","","","","","","","","","","8","8","768","12","3","128","first_token_transform","absolute","","false","","false","<PUSH_TO_HUB_TOKEN>","last","","","false","true","1","[""tensorboard"",""wandb""]","false","true","false","/content/alberto_finetuned_os","false","false","true","500","epoch","","42","true","","1","false","false","true","50","1","false","float32","false","","false","4.54.1","2","1","false","true","false","false","false","false","false","128006","0.05","0","0.02","","","1.128880262374878","0.7169118536074955","","2.5422","307.211","38.549","","","","","","","","1630333420424676","6","8442","0.06920658051967621","2.253396688404613e-7","0.2296","0.5093136281092793","783.8421","41.802","10.77",""
"/content/alberto_finetuned_os","-","","","2025-08-08T16:09:38.000Z","676","","","m-polignano-uniba/bert_uncased_L-12_H-768_A-12_italian_alb3rt0","true","false","false","true","false","0.9","0.999","1e-8","false","[""BertForMaskedLM""]","0.1","false","false","false","false","false","","0","","","","","false","0","false","true","1800","[]","","","bidi","false","0","true","false","false","false","","","false","0","","0","true","false","epoch","false","","false","auto","false","O1","[]","0","false","false","false","0","false","","","1","false","true","false","auto","gelu","0.1","768","false","every_save","<HUB_TOKEN>","Anger","Anticipation","Fear","Joy","Love","Neutral","Sadness","Surprise","Trust","","false","[]","false","false","false","","0.02","3072","false","false","","false","0","1","","2","3","","","","","","","","","","","4","5","6","7","8","0.03","1e-12","","0.00003","length","1","true","0","passive","warning","true","/content/alberto_finetuned_os/runs/Aug08_16-09-36_ec562436eb2c","false","true","500","steps","cosine","1","20","512","-1","macro_f1","0","184356873","bert","","false","0","12","1","1","","","12","","1","6","adamw_torch","false","/content/alberto_finetuned_os","false","","false","false","0","-1","","","","","","","","","","","","","","","","","","8","8","768","12","3","128","first_token_transform","absolute","","false","","false","<PUSH_TO_HUB_TOKEN>","last","","","false","true","1","[""tensorboard"",""wandb""]","false","true","false","/content/alberto_finetuned_os","false","false","true","500","epoch","","42","true","","1","false","false","true","50","1","false","float32","false","","false","4.54.1","2","1","false","true","false","false","false","false","false","128006","0.05","0","0.02","","","1.127015471458435","0.7025722204670055","","2.3895","326.845","41.013","","","","","","","","1087315158830472","4","5628","20.585275650024418","0.000008913448651722994","0.2668","0.6418730173876884","549.352","59.645","15.367",""
"/content/alberto_finetuned_os","-","","","2025-08-08T15:45:46.000Z","1341","","","m-polignano-uniba/bert_uncased_L-12_H-768_A-12_italian_alb3rt0","true","false","false","true","false","0.9","0.999","1e-8","false","[""BertForMaskedLM""]","0.1","false","false","false","false","false","","0","","","","","false","0","false","true","1800","[]","","","bidi","false","0","true","false","false","false","","","false","0","","0","true","false","epoch","false","","false","auto","false","O1","[]","0","false","false","false","0","false","","","1","false","true","false","auto","gelu","0.1","768","false","every_save","<HUB_TOKEN>","Anger","Anticipation","Fear","Joy","Love","Neutral","Sadness","Surprise","Trust","","false","[]","false","false","false","","0.02","3072","false","false","","false","0","1","","2","3","","","","","","","","","","","4","5","6","7","8","0.03","1e-12","","0.00003","length","1","true","0","passive","warning","true","/content/alberto_finetuned_os/runs/Aug08_15-45-44_b58b092f09c1","false","true","500","steps","cosine","1","20","512","-1","macro_f1","0","184356873","bert","","false","0","12","1","1","","","12","","1","6","adamw_torch","false","/content/alberto_finetuned_os","false","","false","false","0","-1","","","","","","","","","","","","","","","","","","8","8","768","12","3","128","first_token_transform","absolute","","false","","false","<PUSH_TO_HUB_TOKEN>","last","","","false","true","1","[""tensorboard"",""wandb""]","false","true","false","/content/alberto_finetuned_os","false","false","true","500","epoch","","42","true","","1","false","false","true","50","1","false","float32","false","","false","4.54.1","2","1","false","true","false","false","false","false","false","128006","0.05","0","0.02","","","1.115245342254639","0.7135070694993951","","2.42","322.731","40.496","","","","","","","","1087315158830472","4","5628","14.74794578552246","0.000008913448651722994","0.2554","0.6378121691217808","483.0709","67.829","17.476",""
"/content/alberto_finetuned_os","-","","","2025-08-08T15:29:24.000Z","916","","","m-polignano-uniba/bert_uncased_L-12_H-768_A-12_italian_alb3rt0","true","false","false","true","false","0.9","0.999","1e-8","false","[""BertForMaskedLM""]","0.1","false","false","false","false","false","","0","","","","","false","0","false","true","1800","[]","","","bidi","false","0","true","false","false","false","","","false","0","","0","true","false","epoch","false","","false","auto","false","O1","[]","0","false","false","false","0","false","","","1","false","true","false","auto","gelu","0.1","768","false","every_save","<HUB_TOKEN>","Anger","Anticipation","Fear","Joy","Love","Neutral","Sadness","Surprise","Trust","","false","[]","false","false","false","","0.02","3072","false","false","","false","0","1","","2","3","","","","","","","","","","","4","5","6","7","8","0.03","1e-12","","0.00003","length","1","true","0","passive","warning","true","/content/alberto_finetuned_os/runs/Aug08_15-29-22_77fff34e0e3d","false","true","500","steps","cosine","1","20","512","-1","macro_f1","0","184356873","bert","","false","0","12","1","1","","","12","","1","6","adamw_torch","false","/content/alberto_finetuned_os","false","","false","false","0","-1","","","","","","","","","","","","","","","","","","8","8","768","12","3","128","first_token_transform","absolute","","false","","false","<PUSH_TO_HUB_TOKEN>","last","","","false","true","1","[""tensorboard"",""wandb""]","false","true","false","/content/alberto_finetuned_os","false","false","true","500","epoch","","42","true","","1","false","false","true","50","1","false","float32","false","","false","4.54.1","2","1","false","true","false","false","false","false","false","128006","0.05","0","0.02","","","1.1447986364364624","0.7010977059551526","","2.368","329.818","41.386","","","","","","","","1087315158830472","4","5628","9.700939178466797","0.000008913448651722994","0.2591","0.6354795271569139","519.2294","63.105","16.259",""
"/content/alberto_finetuned_os","-","","","2025-08-08T14:44:22.000Z","2146","","","m-polignano-uniba/bert_uncased_L-12_H-768_A-12_italian_alb3rt0","true","false","false","true","false","0.9","0.999","1e-8","false","[""BertForMaskedLM""]","0.1","false","false","false","false","false","","0","","","","","false","0","false","true","1800","[]","","","bidi","false","0","true","false","false","false","","","false","0","","0","true","false","epoch","false","","false","auto","false","O1","[]","0","false","false","false","0","false","","","2","false","true","false","auto","gelu","0.1","768","false","every_save","<HUB_TOKEN>","Anger","Anticipation","Fear","Joy","Love","Neutral","Sadness","Surprise","Trust","","false","[]","false","false","false","","0.02","3072","false","false","","false","0","1","","2","3","","","","","","","","","","","4","5","6","7","8","0.01","1e-12","","0.00001","length","1","true","0","passive","warning","true","/content/alberto_finetuned_os/runs/Aug08_14-43-17_b679f580f45d","false","true","500","steps","cosine_with_restarts","1","20","512","-1","macro_f1","0","184356873","bert","","false","0","12","1","1","","","12","","1","10","adamw_torch","false","/content/alberto_finetuned_os","false","","false","false","0","-1","","","","","","","","","","","","","","","","","","8","4","768","12","3","128","first_token_transform","absolute","","false","","false","<PUSH_TO_HUB_TOKEN>","last","","","false","true","1","[""tensorboard"",""wandb""]","false","true","false","/content/alberto_finetuned_os","false","false","true","500","epoch","","42","true","","1","false","false","true","50","1","false","float32","false","","false","4.54.1","2","1","false","true","false","false","false","false","false","128006","0.1","0","0.01","","","1.3492534160614014","0.6547704757006721","","4.0273","334.464","41.963","","","","","","","","","4","5628","15.650765419006348","0.000007637277116001028","0.4134","","","","",""
"/content/alberto_finetuned_os","-","","","2025-08-08T13:55:35.000Z","2785","","","m-polignano-uniba/bert_uncased_L-12_H-768_A-12_italian_alb3rt0","true","false","false","true","false","0.9","0.999","1e-8","false","[""BertForSequenceClassification""]","0.1","false","false","false","false","false","","0","","","","","false","0","false","true","1800","[]","","","bidi","false","0","true","false","false","false","","","false","0","","0","true","false","epoch","false","","false","auto","false","O1","[]","0","false","false","false","0","false","","","2","false","true","false","auto","gelu","0.1","768","false","every_save","<HUB_TOKEN>","Anger","Anticipation","Fear","Joy","Love","Neutral","Sadness","Surprise","Trust","","false","[]","false","false","false","","0.02","3072","false","false","","false","0","1","","2","3","","","","","","","","","","","4","5","6","7","8","0.05","1e-12","","0.00002","length","1","true","0","passive","warning","true","/content/alberto_finetuned_final/runs/Aug08_14-36-34_a610b2568975","false","true","500","steps","linear","1","20","512","-1","macro_f1","0","184356873","bert","","false","0","12","1","1","","","12","","1","10","adamw_torch","false","/content/alberto_finetuned_final","false","","false","false","0","-1","","","","","","","","","","","","","","","","","","8","4","768","12","3","128","first_token_transform","absolute","","false","","false","<PUSH_TO_HUB_TOKEN>","last","","","false","true","1","[""tensorboard"",""wandb""]","false","true","false","/content/alberto_finetuned_final","false","false","true","500","epoch","","42","true","","1","false","false","true","50","1","false","float32","false","","false","4.54.1","2","1","false","true","false","false","false","false","false","128006","0.03","0","0.04","","","1.017796277999878","0.661739606489436","","2.719","287.24","36.043","","","1.017796277999878","0.661739606489436","2.586","302.007","37.896","325012426385526","3","2049","13.01278018951416","0.00000216623190491083","0.7373","0.8053220355144183","250.7335","217.801","27.24",""
"/content/alberto_finetuned_os","-","","","2025-08-01T10:21:18.000Z","9948","","","m-polignano-uniba/bert_uncased_L-12_H-768_A-12_italian_alb3rt0","true","false","false","true","false","0.9","0.999","1e-8","false","[""BertForSequenceClassification""]","0.1","false","false","false","false","false","","0","","","","","false","0","false","true","1800","[]","","","bidi","false","0","true","false","false","false","","","false","0","","0","true","false","epoch","false","","false","auto","false","O1","[]","0","false","false","false","0","false","","","2","false","true","false","auto","gelu","0.1","768","false","every_save","<HUB_TOKEN>","Anger","Anticipation","Fear","Joy","Love","Neutral","Sadness","Surprise","Trust","","false","[]","false","false","false","","0.02","3072","false","false","","false","0","1","","2","3","","","","","","","","","","","4","5","6","7","8","0.03","1e-12","","0.00001","length","1","true","0","passive","warning","true","/content/alberto_finetuned_final/runs/Aug01_12-27-47_e2d5ea4ceb5d","false","true","500","steps","linear","1","20","512","-1","macro_f1","0","184356873","bert","","false","0","12","1","1","","","12","","1","10","adamw_torch","false","/content/alberto_finetuned_final","false","","false","false","0","-1","","","","","","","","","","","","","","","","","","8","4","768","12","3","128","first_token_transform","absolute","","false","","false","<PUSH_TO_HUB_TOKEN>","last","","","false","true","1","[""tensorboard"",""wandb""]","false","true","false","/content/alberto_finetuned_final","false","false","true","500","epoch","","42","true","","1","false","false","true","50","1","false","float32","false","","false","4.54.1","2","1","false","true","false","false","false","false","false","128006","0.02","0","0.04","","","1.0153694152832031","0.6818888247833215","","2.4498","318.8","40.003","","","","","","","","325012426385526","3","2049","17.218297958374023","0.0000020512295883726336","0.4523","0.48208361896088553","212.0053","257.588","32.216",""
